4.8992333155238130e+00  1.5659799287842817e+00
2.5542554193788329e+00  2.3630695610352497e+00
5.6775729291237393e+00  2.5851188171335409e+00
1.9232026493455292e+00  1.4176362878458397e+00
3.0142974917217824e-01  2.5207042950118330e-01
1.3692154245508024e+00  2.3262188710605565e+00
5.5762752209896860e-01  2.2991075345654930e+00
6.0133140066942268e+00  2.2814442841867657e+00
5.3012668208106017e-02  2.5708459026768269e+00
7.2017668422666414e-01  1.1037486422002010e+00
8.5542003466163585e-03  1.6359044795739406e+00
1.3397496564460394e+00  1.5710528653912939e+00
4.6824741849086582e-02  1.3775034890957147e+00
4.1006535917883458e+00  6.2213505243946099e-01
3.1767329689196897e+00  2.3844697480391286e+00
1.5248111429571225e+00  2.0395629924432432e+00
1.2941058155248044e+00  2.5988007673570612e+00
4.7883051869214555e-01  2.3307107497014208e+00
2.3320729902875494e+00  2.5477084797864720e+00
8.8136561454795537e-02  2.2687563101780226e+00
3.7263975041095678e+00  1.0066859889708248e+00
3.0226000278132492e+00  6.8566701337864400e-01
1.9539654175469070e+00  1.5392837311530281e+00
4.6831706999647622e+00  7.5376743057740014e-01
5.2824259443962296e+00  2.1616937264548639e+00
1.6987966076255643e+00  1.7094223585763455e+00
3.1537697294348197e+00  1.8012448400494334e+00
2.8038709350458171e+00  1.1654950464651921e+00
2.1554672562791821e+00  4.4337161798217073e-01
5.2696811746163217e+00  2.2089552463782112e+00
6.1652596592103244e+00  1.0128018254568010e+00
3.8788641404286208e+00  1.5568124908836236e+00
1.0835584749963658e+00  1.0625062126878420e+00
7.6867327118229367e-01  7.0176193876735249e-01
3.6096664164468790e+00  2.1137713529492412e+00
2.0031578373799812e+00  4.4884989150030319e-01
1.5766950943123654e+00  2.8442747178254639e+00
3.4221448742781262e+00  1.4413741930311128e+00
1.2091143153496373e+00  6.8718605567516544e-01
4.3234232024218766e+00  2.3388833434472813e+00
3.5128467807424801e-01  1.7374222466206508e+00
2.1602503136892715e-01  1.9229745823707138e+00
1.8146725686737810e+00  1.4476726743351598e+00
4.3377679680227521e-01  8.2545374372292091e-01
5.6063182642736518e+00  1.7685795216700311e+00
5.2966890006379792e+00  1.2927056969143744e+00
2.3678370301099090e+00  3.4843374998524834e-01
1.0648105182449075e+00  8.4535132837663962e-01
2.7487287605724107e+00  9.1274622626394619e-01
2.6773235755460436e+00  4.4243130872663583e-01
4.6051660228941369e+00  2.2735692147797160e+00
2.5861871163066867e+00  1.2594201608863531e+00
5.9893329590722164e+00  1.0501329083545650e+00
5.7220653369965060e+00  8.7178256848588775e-01
5.9411901646895808e+00  1.1804427185711137e+00
2.2381261489737301e+00  1.8859163479070404e+00
1.8059724679457725e+00  2.7347167275203663e+00
5.4843659700574108e+00  2.4307878366122915e+00
1.2937580237186848e+00  2.0280967671320571e+00
8.1767041157878406e-01  8.1859924569505171e-01
3.2656029344659325e+00  6.5262413566262101e-01
5.6882381376428395e+00  1.7074945833744528e+00
2.3727189696599140e+00  1.8299268848327999e-01
1.3684030899742763e+00  2.7480788213339875e+00
4.4424246028169678e-01  7.6830810801749283e-01
5.8566444451831892e+00  1.4946087720334404e+00
3.8500559660484655e+00  3.1850284446744137e-01
2.3930671779161776e+00  7.5577740488179168e-01
4.2354931048525764e+00  2.3495512129777607e+00
4.9670066658150400e+00  1.8454113410734903e+00
2.1703257371226128e+00  2.6439903049263123e+00
4.4286498450092973e+00  1.7133294209111292e+00
1.2826596825037269e+00  1.7117644324516135e+00
6.0168493906136735e+00  1.9533746972251493e+00
4.4310844940885907e+00  5.4883839220823760e-01
1.0487706980177816e+00  1.5320971950549522e+00
2.7616899882325452e+00  1.1381296313720302e+00
3.9930926990404685e+00  1.2397243197456551e+00
5.8591923778918895e+00  8.3037564988988999e-01
3.2572421656634454e+00  2.0493201433141679e+00
3.9570132562771443e+00  9.3585739407702873e-01
4.3006521385587515e+00  1.7523852312574135e+00
5.7937140770891098e+00  2.6974293146089834e+00
9.8379663851775323e-01  7.0413575371843740e-01
2.4966738886371482e+00  3.1560624455383479e-01
1.8520142550031040e+00  2.4938342756546148e+00
4.4244708036015723e+00  1.5114396012300648e+00
5.5966092357409503e+00  1.0952822596096143e+00
3.0271283678192074e+00  2.4220899502083419e+00
5.0970544374792368e+00  2.7579109075785642e+00
2.0863451726601649e+00  1.7253563675391952e+00
3.3889313784185200e+00  2.4022184922500611e+00
2.2697053974656702e+00  3.0966015079296638e-01
5.5773446167752425e+00  4.9540611896777298e-01
4.2823545554051119e+00  4.7358208258098022e-01
5.1000342404564281e+00  2.7599268424218670e-01
7.0186410130339727e-01  1.1517125754571778e+00
1.7920450411334945e+00  1.1196976286036850e+00
4.8633704399026332e+00  1.8382018912917160e+00
1.4020999768861244e+00  2.5988146384524935e+00
1.8753801972125439e-01  1.6625129522551203e+00
2.6877488121998123e+00  1.5060334586261004e+00
5.8861226953430066e+00  1.4585499830179423e+00
1.6658513427286927e+00  9.3165163699609543e-01
3.5363305946286583e+00  1.3414705280712926e+00
2.2951663760896692e+00  4.6032143701767558e-01
1.4641587373348042e-01  1.3266896842484364e+00
3.1772530331931530e+00  7.2352461326106643e-01
5.1918901625350538e+00  2.3457444275741999e+00
1.6677329788351809e+00  8.7759439967250763e-01
1.8547217250234027e-01  3.2864816137357566e-01
1.5163952714755187e+00  2.1859093335722219e+00
4.1780835979830790e+00  5.3550179642198192e-01
2.1072008693314919e+00  1.2159853610898446e+00
4.1865652966573057e+00  1.0971367006785540e+00
1.0436672426009430e-02  1.1613620906224786e+00
4.5437766682224385e+00  9.0751324088942731e-01
2.4935915877023085e+00  1.5119359543737356e+00
2.3257131688675026e-01  9.7335667295344164e-01
2.5712392143976430e+00  1.6423778375123033e+00
4.5059659597641710e+00  5.8237019903257403e-01
5.7779019252241088e+00  2.3840005927781585e+00
6.2124217370607049e+00  7.5728367019899345e-01
6.1428638911237687e+00  2.3001332704852766e+00
5.5633224059586430e+00  1.0073923043324127e+00
5.4431441322362284e+00  1.6546144213896634e+00
5.0995117675590897e+00  1.3567451997525490e+00
3.4569285196599924e+00  1.8286686522269759e+00
2.6569586686441955e+00  1.7460653152926850e+00
7.9505873597630794e-01  1.0496064712217523e+00
4.0476431063336991e+00  4.1268747540741990e-01
5.3478617774574779e+00  7.1181528532592209e-01
1.6988459312355377e+00  1.3018790994613796e+00
5.2665685317592503e+00  3.7139673127127582e-01
4.1969753489312556e-01  1.3375154040754293e+00
2.3923283722786168e+00  9.8508484170722677e-01
1.6866090786648475e+00  6.6868708064160742e-01
9.5406774058934030e-01  2.1555478176663212e+00
3.9923658444326131e+00  2.4981937894522197e+00
1.9754249299947646e+00  8.1763215957489410e-01
6.0768045185130468e+00  1.7225532816268061e+00
3.1438853227626673e+00  1.0944071818705114e+00
4.6478402881175214e+00  5.1608544086890840e-01
7.3709478733070100e-02  2.0478735424430710e+00
3.7636077886245300e+00  1.9315820460844835e+00
3.6298227553173459e+00  1.4847700032379056e+00
5.1215835403207084e+00  1.4654194939613596e+00
4.0992364426464540e+00  1.2228332708261762e+00
5.5317391627827242e+00  1.3374316948153151e+00
5.6761684211175769e+00  2.3131728642517650e+00
9.3148420552035249e-01  1.7610643399710235e+00
1.1982875665252453e+00  1.7875134593916884e+00
4.9582251349811273e+00  2.5323439085452089e+00
4.2355875709322532e-01  2.1177406701606118e+00
2.3341200051126343e+00  1.1867031482552393e-01
1.8607083460179050e+00  5.6367680585133484e-01
4.6316307651096000e+00  9.1304734593243153e-01
7.2656238526215722e-01  2.3757103871564031e+00
5.0056910097180776e+00  1.5010449704673698e+00
4.9624161895295229e+00  2.6960444214353716e+00
3.3542160631586180e+00  1.1837574387235468e+00
1.6297305432641829e+00  8.3897199763792007e-01
4.2567419686803598e-01  6.4977416766460960e-01
3.9903131288644662e+00  2.3906312912488694e+00
1.3598719989278285e-01  1.9789845475688617e+00
3.6205715376752767e-01  9.7198473504529037e-01
7.8894966559368740e-01  1.6355045947000477e+00
2.8431040381106798e+00  1.4714640409869020e+00
4.2279701988811382e+00  6.7939587747631613e-01
5.2483860548935430e+00  2.5080854514199080e-01
3.1495306742498217e+00  2.8845730390538518e+00
2.8281133112077494e-01  1.8730385761465345e+00
2.0222282794898452e+00  1.5112823240831910e+00
4.0317042842397708e+00  1.0169050386662306e+00
4.8300607542620444e+00  3.8144041453300503e-01
1.8339170405904621e+00  1.1648205024111244e+00
3.0942921130668100e+00  2.0508442274612260e+00
5.1272696778617739e+00  4.6698979771536631e-01
3.6013059393304641e+00  5.9319892455593703e-01
3.3324435183226919e+00  1.6608577837101721e+00
2.0660909266588798e+00  1.0913671346721059e+00
2.6014731567962013e+00  1.4576195550131468e+00
5.1108277654239949e+00  1.4642373685682553e-01
2.2245186727274087e+00  1.7753953634360506e+00
2.9112227289277679e+00  7.6299957658336603e-01
2.3212329168838837e+00  6.8692791885940252e-01
4.3903363006021605e+00  1.8078352509988354e+00
3.4803511004018497e+00  1.0555964177086159e+00
4.0915151936908707e+00  5.1890337520091601e-01
3.0913487874426271e+00  6.4472421615185171e-01
2.4263176884601303e+00  2.5730877421005145e+00
2.9693071266220770e+00  2.7862750691626337e+00
3.5869295247412092e-01  1.4082862324915362e+00
2.5405262322599089e+00  3.0017977857824696e+00
6.1096789297818352e+00  2.2060076303932528e+00
4.8312879716589539e+00  2.7968362170590764e+00
4.5917252192919120e+00  8.7775818520029847e-01
4.8341512164110441e+00  2.2189377004931998e+00
4.8118077532076136e+00  4.3389986706087824e-01
5.2769195031287968e+00  9.9927031902891172e-01
4.8584763163066711e+00  8.5796296060301236e-01
6.1639228822123551e+00  1.7135996183554782e+00
7.1753216276590104e-01  1.9939695672473081e+00
2.5483437638620754e+00  1.2213570094808521e+00
3.0749127750740901e+00  7.9169935721384965e-01
1.6312689936398128e+00  7.3679355945492986e-01
2.4387203436102523e-01  6.5795398858258458e-01
6.1326232053553902e+00  8.0827739288419975e-01
4.6045079202587891e+00  1.5775722812543425e+00
9.2537051278517968e-01  1.6289104684997291e+00
9.7907030000537354e-01  2.6429088860495504e+00
4.4636156070544812e+00  1.6950015212933898e+00
2.4468715384232858e+00  1.3562262534082807e+00
5.0037578785442793e-01  2.4333734740862871e+00
2.5757586794500664e+00  1.8424198184268830e+00
9.0837831675792957e-01  2.1110765488136480e+00
5.0818078642838795e+00  1.4356614682902777e+00
5.8312359615060272e+00  1.6851373377375514e+00
6.2144130742840300e+00  1.7381599552479166e+00
4.1667491074780507e+00  2.6625495538765822e+00
4.3550543042784344e+00  2.0864233852912086e+00
1.5519837027431178e+00  2.1532776628048813e+00
5.3094321851901451e+00  1.1379134778534858e+00
1.8822988409176578e+00  1.1973858791222387e+00
7.9674224829402895e-02  2.4557358609370477e+00
5.7467863071275982e-01  2.4310965859518090e+00
4.9590762584800601e+00  2.5789657356588878e+00
4.4662759328056243e+00  1.0756759456690488e+00
4.9450304872795829e+00  1.4639077710404542e+00
3.8918402055038541e+00  8.1468908900867465e-01
5.1540779995127348e+00  2.4334786122288987e+00
2.3480948523923617e-01  2.1023861549546683e+00
2.4885649418230056e+00  2.6634895054156171e+00
1.5356044285087800e+00  1.2463166476513501e+00
2.9884679198061979e+00  2.0147701299164744e+00
5.5483093179675373e+00  1.1826345899979289e+00
1.7225893872998137e+00  2.4381803642315987e+00
3.7707373342925310e+00  1.4725664773572436e+00
2.7718434140998838e-02  2.7076099036516492e+00
9.8805103423640528e-01  2.5138622797530457e+00
5.2409226854113102e+00  1.5835871535758113e+00
1.2176071038950944e+00  1.1332326625024449e+00
5.2356401411353710e+00  1.3353877783732451e+00
2.1668177361956409e+00  2.2305729431079189e+00
4.2479494530298538e+00  1.3112162044794957e+00
2.9141380924232863e-01  1.1817699240786839e+00
4.6645130230189915e+00  1.9668948363878482e+00
3.1153472887437288e+00  8.8692879506696309e-01
5.9661656577052931e+00  2.2509746507471586e+00
1.7632681871529645e+00  2.1484776244831867e+00
2.3648886769648594e+00  1.3750618224188664e+00
6.2817162446663399e-01  7.1255650039295515e-01
6.0511735974666880e+00  8.8777854219843622e-01
2.6754521702997942e+00  1.4072066412444770e+00
7.6689689670121997e-01  3.0571535198813748e+00
4.3964310690593358e+00  4.7076831366838623e-01
3.1217042935036670e+00  9.3806170236013242e-01
2.1198961157780221e+00  1.7580966235069944e+00
4.7948892947127195e+00  7.0645177538456316e-01
5.2267984684682869e+00  1.1461692682195037e+00
1.6045370880891994e+00  2.1639963897443213e+00
3.2984122451278606e+00  2.2891332610976245e+00
2.7231180294848025e+00  8.0125558687761833e-01
9.8943631180169511e-01  1.9764124826997314e+00
3.7184830392305290e+00  1.9012734248655783e+00
5.8797704586269717e+00  1.7602573754840698e+00
6.5856810082671746e-01  1.0217588051587676e+00
5.5957485869955779e+00  2.2908252084991658e+00
3.4235214052274041e+00  1.1383483302946615e+00
2.7081803266493383e+00  1.2661112679371309e+00
9.3636975197132433e-01  8.8562393944549334e-01
1.5843708705109305e+00  1.8675969753377575e+00
2.8391053145418610e+00  2.4207691701395260e+00
3.3107002141764776e+00  7.8570580527667688e-01
2.2319539958339281e+00  1.1217102506955561e+00
4.8587327617325577e+00  1.4736536260861601e+00
5.4753750308283351e+00  1.0933242542084642e+00
4.5867615644901960e+00  1.0457239059587375e+00
2.5585192265969630e+00  1.4446990251576519e+00
3.7816609617230350e+00  9.0449165123940301e-01
4.0339755962900892e+00  1.2110979528514858e+00
8.5017469056924844e-01  1.4818055223729707e+00
3.1106993631180413e+00  1.2060656780898189e+00
1.8919736095845761e+00  3.8595495252743417e-01
3.6572865110313377e+00  1.2663838221557326e+00
5.9342348925468267e+00  8.5191536846286198e-01
2.7140188662090612e+00  2.2153021182743649e+00
2.1577208878498277e-01  1.0289208136285239e+00
5.8278463838887520e+00  2.0929648394225575e+00
5.7840336951988931e+00  1.7035112720073713e+00
2.2666363493720754e+00  9.2826403734862994e-01
1.7004895272169473e+00  1.8205414673327391e+00
4.8442263588443755e+00  2.7059171261655557e+00
3.1147140602383621e+00  2.2320508632212732e+00
3.6362236482204904e+00  2.6992011333898525e+00
4.3215096761610168e+00  1.2652383759451540e+00
6.0314062847125571e-01  2.0954390594002210e+00
5.4917515870377684e+00  1.7271239744819682e+00
5.9050882413280910e+00  2.2986483857055537e+00
5.6921471439425764e-01  7.2927219570508495e-01
5.3375173189223322e+00  1.8969955095714686e+00
5.6713195585034155e+00  2.2206721286307909e+00
8.7008129353009611e-02  9.5779870692753732e-01
3.1853821448107347e+00  2.8427224253350705e+00
4.1590501783092639e+00  2.7191286870716826e+00
2.4386514341235968e+00  1.5161600468971781e+00
3.9925007243529209e+00  4.7576368400338387e-01
4.7879509362464985e+00  1.3525708320259426e+00
3.6309410985258399e+00  1.3533139514109278e+00
3.9500501192982664e+00  1.2602544991684681e+00
1.7846687572718132e+00  5.8728073665797209e-01
5.3379999485109746e+00  2.1831968534727708e+00
2.7157334926381824e+00  6.6802799013971037e-01
4.0773173643903959e+00  2.6750912791358736e+00
5.2647427949036860e+00  8.7303934968857522e-01
1.6835457867306736e+00  2.7309094727546137e+00
2.5637065278223696e+00  1.7521704137115588e+00
3.4998511857931729e+00  1.3778965937248031e+00
2.8178651689507626e+00  2.2051835262561355e+00
5.6921375280950315e-01  9.6041203211406123e-01
4.6688443702714419e+00  2.1768395136331051e+00
1.5750551348630815e-01  2.2295149103397254e+00
2.7147735366817995e+00  1.3635739800645084e+00
8.9621368717067273e-02  4.6953208574213434e-01
6.1128606450800369e+00  1.2614795840791475e+00
3.2632154325109055e+00  2.2117499318444986e+00
5.6274078166731165e+00  5.3805153174641474e-01
2.4671790742958715e+00  1.8237263810765061e+00
5.5491079067408275e+00  2.7601456822022854e+00
1.5657622066760664e+00  2.2183566506467987e+00
5.6864483437972089e+00  6.0321352466358003e-01
5.5306806603128091e+00  7.4049196128947814e-01
2.5375665722828598e+00  1.4002445143990609e+00
3.8962771813278190e+00  1.4261859865950794e+00
2.5621930715721266e+00  3.0957830129064723e+00
5.5756161112548366e+00  2.3989074639802088e+00
1.3102480311438456e+00  2.2079705185522309e+00
6.2795376959206930e+00  8.4371981573099830e-01
5.5026709648811289e+00  1.7749329911594238e+00
1.4237870816608635e+00  1.9534800585236234e+00
1.4919363850727965e+00  2.1120147596615881e+00
4.0570241023165430e+00  1.9752488313001129e+00
1.9164323480325123e+00  1.6932252366468903e+00
5.2070062944077309e+00  2.2252496966337074e+00
5.5233244120597966e+00  1.4416228709534105e+00
5.9268575732760453e+00  1.2490783111435040e+00
2.4227684381992622e+00  1.2201778403870425e+00
5.0660863791093602e+00  1.8693639082772555e+00
1.0059965402355822e+00  3.8251526126519342e-01
3.9778522256246651e+00  2.2033790110750906e+00
4.3845257939031006e+00  1.0897109355178947e+00
5.6534611025981629e-01  1.7826824455192620e+00
3.3262228216647372e+00  8.3520311816625115e-01
5.5840474684425008e+00  1.8576952975282557e+00
1.6053461581471760e+00  1.1313246259415621e+00
1.4654933795795526e+00  1.9013694837872168e+00
5.2706555030703717e+00  7.2222767480440908e-01
3.1146157578721709e+00  1.0241219357524576e+00
8.9345201983934031e-01  1.6969897158563372e+00
1.4097222761423518e+00  1.7660192498310958e+00
4.2298538226739915e+00  1.8545716661493228e+00
3.5121401278211497e+00  1.6509925309586075e+00
1.8144888434323097e+00  1.7925302360929247e+00
3.9200275918864378e+00  2.5713834287028665e+00
4.5088547670013135e+00  1.6639695280263942e+00
1.7747494052688559e+00  1.3309950909736872e+00
2.6108543771542587e+00  1.9406047805651536e+00
2.3283000543745538e+00  1.7723093021765866e+00
4.9154121698366744e+00  2.4878822357735402e+00
8.2323173521899662e-01  1.5783834442089129e+00
5.7078837492428462e+00  1.9378082696156556e+00
1.9819857168791672e+00  2.9071763245119895e+00
3.0932400636499642e+00  7.0136081555293095e-01
4.9882808516461665e+00  2.1884355897883858e+00
4.2617043347735377e+00  1.1734750067910036e+00
1.0264253312167249e+00  2.3141460505474054e+00
4.4753110022471212e+00  3.1277411138631339e-01
7.7961843956737598e-01  1.5895533571108456e+00
5.9196913687794712e+00  6.1297899644516352e-01
5.5346661454766561e+00  1.1008831189473725e+00
3.2247938184951694e+00  1.5739615372463494e+00
4.2721486235821473e+00  1.3552441890774598e+00
6.1498903748470397e+00  1.8941370531245980e+00
7.6406117304875210e-01  1.4893693616756549e+00
4.7879145207268143e+00  9.4411868554331657e-01
5.2022091532176047e+00  2.0546513577997172e+00
4.9120787204066545e+00  1.9591986419218952e+00
1.2022529992895172e+00  1.8363436082318869e+00
2.6463896489459393e+00  7.2912694742965789e-01
3.9961111468654220e-02  2.5088792926780781e+00
2.0542989623490251e+00  2.2057943938058195e+00
8.1437337100339890e-01  1.9648590795859004e+00
2.8254927846710411e+00  1.8482470959897632e+00
3.5820255940357963e+00  1.0888399504507631e+00
5.0589268590853678e+00  6.2703404976179589e-01
2.6165780457023393e+00  2.6773199050623027e+00
3.2611460588972516e+00  2.5167115512048999e+00
5.8395772092029112e+00  2.8923509998714767e+00
5.6129261786802669e+00  2.2207560319488926e+00
3.3502747655591438e+00  2.8268015506607465e+00
5.6409020103020815e+00  1.5992043205578979e+00
3.1420699092537019e-01  2.1152802226740492e+00
5.1844507956938157e+00  5.7953105132393101e-01
2.1219074804177556e+00  1.1103910488823194e+00
1.4098910781070628e+00  1.5792222417689497e+00
5.1286494944385623e+00  2.5349456064191243e+00
2.2490677740943084e+00  1.5079261686217786e+00
9.6870854080071833e-01  1.2339543999044613e+00
1.8658422757623283e-01  1.4145422683258206e+00
5.9934944605067502e+00  1.6846160650856445e+00
4.3590750098642594e+00  2.5027217239753812e+00
5.4295018128210542e+00  9.1071521115903309e-01
5.9179466514872177e+00  2.1206672312375181e+00
4.2815615060387069e+00  1.5955692255669784e+00
5.7873090291433620e+00  9.0754955426546413e-01
1.6183759208452628e+00  1.5397657919046941e+00
5.5868653052532533e+00  1.9380252347447482e+00
5.7487805216748216e+00  7.7591265752795990e-01
1.8742110974373907e+00  2.6167321236868890e+00
4.3742945023624902e-01  1.1091835696143664e+00
4.8849862668359556e+00  6.0732318922926709e-01
5.4300403892015758e-01  1.6014307106778434e+00
4.6225796628341591e+00  1.7130956529643164e+00
2.8079949575323400e+00  2.3166284218226920e+00
4.0681756646438689e+00  3.6867320906857159e-01
1.0628041095777387e+00  7.3609425978820597e-01
3.3175507941486582e+00  1.6195090470355793e+00
3.9619943168727101e+00  1.6964160157539983e+00
1.2219980350517634e-02  2.4300623256522478e+00
2.9829945017956860e+00  5.6875539461896341e-01
5.3681320266028534e+00  3.0110854135583991e+00
7.6838814459493499e-01  2.2077802389650585e+00
2.7687840250103282e+00  1.9387147094276145e+00
4.2696329782027966e+00  2.6992334176693094e+00
1.8483665609480320e+00  2.3910388820536670e+00
6.0084638786527513e+00  1.0884521235427203e+00
4.3572323814860772e+00  1.6330274671499498e+00
1.3045742205734385e+00  1.8903806766175513e+00
3.4412906607647575e+00  2.1427803517875224e+00
5.5750253672968437e+00  1.6755712057174543e+00
3.4142233194504490e+00  2.2660257376325186e+00
4.7059365615639468e+00  1.9340255624053282e+00
5.5642622278238756e+00  2.0433303292973322e+00
5.2986387499018717e+00  8.0381471719206765e-01
8.7712417573104418e-01  1.2001824721768402e+00
1.1404879873148954e+00  1.9177834363134521e+00
9.4233414127706494e-01  1.4045932930984233e+00
1.3403070137319251e-01  2.0285739033539971e+00
8.3849914227558386e-03  2.0389668653531587e+00
3.7331302405354299e+00  2.0832755682912061e+00
3.8176681547882287e+00  1.1448161725122037e+00
5.7762383249813842e+00  1.5349687872027782e+00
4.5505984284933705e+00  2.6102617226108027e+00
1.9035826921617613e+00  2.6587774843537542e+00
3.0094648710436132e+00  2.1152942225735165e+00
1.6446639511427674e+00  1.6929798387344324e+00
4.6261244294035055e+00  2.0872420966338425e+00
7.3784428697665838e-01  1.2343243077195465e+00
4.6874625763873352e+00  4.5892880144277348e-01
5.1327475734152683e+00  1.0451842327601593e+00
4.6407564557370939e+00  1.3418334107760874e+00
2.1655823095815658e+00  1.0544640577696016e+00
3.6112904440470941e+00  1.0552864164839912e+00
2.9226735900688841e+00  1.3905231583642244e+00
5.4564773423070800e-01  1.0117223017124624e+00
5.1510151679870475e+00  1.7891881119801154e+00
4.3229102197472633e+00  1.3641199061628955e+00
1.6576112370986833e+00  2.1100535178234652e+00
6.0585615622634563e+00  1.9824796485974781e+00
1.1117371383483441e+00  2.8341894813298194e+00
1.8694928970764284e+00  1.8864293217588666e+00
2.6127016909131293e+00  2.3621085185432626e+00
1.4526220451592051e+00  1.7551018229795703e+00
1.1989066359141636e+00  2.3131244854083004e+00
4.4090386843953047e+00  8.7610105863649090e-01
1.1191387512649200e+00  1.0940331462714998e+00
3.2055043246526416e+00  2.4527184474149442e+00
1.8040836234431172e+00  8.7559015063464063e-01
2.9217216764736569e+00  2.1438576204671911e+00
5.7552065518170314e+00  2.4452506444113853e+00
1.3602283450584776e+00  1.2496734568517676e+00
6.1253896342126044e+00  4.2987520065548024e-01
5.7228654420021288e+00  9.1584913284067404e-01
4.2947502753249438e+00  1.3014798019740459e+00
3.1784174144250255e+00  1.9017046273457034e+00
3.1988274558146470e+00  2.0186390938894698e+00
6.9346245300324227e-01  1.7466393206767887e+00
6.2253653871049011e+00  1.8724649241959890e+00
2.3344244431111676e+00  7.3061238919476801e-01
4.1365590350589319e+00  3.0054987680874934e+00
2.5241344338131797e+00  1.1371751257949791e+00
6.7368379609509255e-02  1.8401068059909882e+00
3.3530623266904338e+00  1.9415968038220215e+00
3.1462372553120601e+00  1.2494533674288308e+00
1.5673474173466539e+00  5.5965892969823994e-01
3.0244298504050882e-01  6.8399964176428629e-01
5.3980372987362859e+00  1.1582549031999068e-01
2.5678918397046901e-01  2.5556980446639632e+00
2.0764553863544988e+00  2.4040677891250701e+00
4.7929998175473836e+00  2.6010420712652071e-01
6.1288241660764546e+00  2.5506912188828195e+00
3.7145810823130896e+00  1.1800742197387515e+00
4.9409344456740172e+00  5.4386112468164560e-01
4.6714561282868612e+00  2.3199941028162616e+00
4.0807168117956545e+00  5.7654063824978763e-01
4.3095790131463865e+00  2.8405762914265646e+00
5.8229271047263040e+00  1.8860823712426662e+00
3.2725453094880246e+00  2.0921480558346488e+00
2.4816881962610124e+00  2.2464174160212802e-01
4.2259891735531010e+00  8.0255090473646162e-01
2.8460510708406934e+00  9.3524188083324256e-01
7.2648863344501713e-01  6.4904515627036641e-01
2.8112770909484057e+00  9.9142303401081477e-01
3.5114314814895895e+00  7.8032393225069963e-01
2.5371239686454183e+00  1.8822332299716584e+00
2.5162696088311760e+00  1.0645453385640893e+00
4.7422605240576061e+00  1.2583933696180167e+00
3.1923928055114317e+00  1.9535633646467780e+00
3.0174996113262136e+00  1.8664781845534260e+00
5.1831305463111743e-01  5.9788042757481930e-01
1.6097663029028750e+00  2.7750305405265956e+00
2.8549503916001364e+00  1.1711947113118693e+00
4.0121614857440484e+00  2.2441900891746651e+00
4.4672361345440530e+00  8.6270198454627256e-01
6.1984389818745687e+00  2.1216561577598840e+00
5.8323377938364018e+00  2.4871473689538650e+00
5.6262876719109567e-01  1.3086690905244582e+00
5.9878732405792796e+00  2.4907209611960619e+00
9.4694550249378384e-01  9.2867801276138340e-01
6.1258446790175984e+00  6.2099249220137931e-01
3.6941176146853705e+00  1.9359591139410710e+00
1.4832607969951048e+00  2.0622662203632363e+00
